BEN_CLASS,IR_MLID,IR_MLNAME,IR_Lat,IR_Long,ASSESS_ID,AU_NAME,R3172ParameterName,BeneficialUse,AssessCat
"2B,3A,3D,4",UTAHDWQ_WQX-4904970,SPRING CK BL WHITES COLLEGE WARD FH,41.69826222,-111.8921727,UT16010203-008_00,Spring Creek-Cache,Arsenic,2B,NA
"2B,3A,3D,4",UTAHDWQ_WQX-4904970,SPRING CK BL WHITES COLLEGE WARD FH,41.69826222,-111.8921727,UT16010203-008_00,Spring Creek-Cache,Arsenic,3A,idNE
"2B,3A,3D,4",UTAHDWQ_WQX-4904970,SPRING CK BL WHITES COLLEGE WARD FH,41.69826222,-111.8921727,UT16010203-008_00,Spring Creek-Cache,Arsenic,3D,idNE
"2B,3A,3D,4",UTAHDWQ_WQX-4904970,SPRING CK BL WHITES COLLEGE WARD FH,41.69826222,-111.8921727,UT16010203-008_00,Spring Creek-Cache,Arsenic,4,idNE
"2B,3A,3D,4",UTAHDWQ_WQX-4904970,SPRING CK BL WHITES COLLEGE WARD FH,41.69826222,-111.8921727,UT16010203-008_00,Spring Creek-Cache,Minimum Dissolved Oxygen,2B,NA
"2B,3A,3D,4",UTAHDWQ_WQX-4904970,SPRING CK BL WHITES COLLEGE WARD FH,41.69826222,-111.8921727,UT16010203-008_00,Spring Creek-Cache,Minimum Dissolved Oxygen,3A,idNE
"2B,3A,3D,4",UTAHDWQ_WQX-4904970,SPRING CK BL WHITES COLLEGE WARD FH,41.69826222,-111.8921727,UT16010203-008_00,Spring Creek-Cache,Minimum Dissolved Oxygen,3D,NA
"2B,3A,3D,4",UTAHDWQ_WQX-4904970,SPRING CK BL WHITES COLLEGE WARD FH,41.69826222,-111.8921727,UT16010203-008_00,Spring Creek-Cache,Minimum Dissolved Oxygen,4,NA
"2B,3A,3D,4",UTAHDWQ_WQX-4904970,SPRING CK BL WHITES COLLEGE WARD FH,41.69826222,-111.8921727,UT16010203-008_00,Spring Creek-Cache,pH,2B,idNE
"2B,3A,3D,4",UTAHDWQ_WQX-4904970,SPRING CK BL WHITES COLLEGE WARD FH,41.69826222,-111.8921727,UT16010203-008_00,Spring Creek-Cache,pH,3A,idNE
"2B,3A,3D,4",UTAHDWQ_WQX-4904970,SPRING CK BL WHITES COLLEGE WARD FH,41.69826222,-111.8921727,UT16010203-008_00,Spring Creek-Cache,pH,3D,NA
"2B,3A,3D,4",UTAHDWQ_WQX-4904970,SPRING CK BL WHITES COLLEGE WARD FH,41.69826222,-111.8921727,UT16010203-008_00,Spring Creek-Cache,pH,4,idNE
"2B,3A,3D,4",UTAHDWQ_WQX-4904970,SPRING CK BL WHITES COLLEGE WARD FH,41.69826222,-111.8921727,UT16010203-008_00,Spring Creek-Cache,"Temperature, water",2B,NA
"2B,3A,3D,4",UTAHDWQ_WQX-4904970,SPRING CK BL WHITES COLLEGE WARD FH,41.69826222,-111.8921727,UT16010203-008_00,Spring Creek-Cache,"Temperature, water",3A,idNE
"2B,3A,3D,4",UTAHDWQ_WQX-4904970,SPRING CK BL WHITES COLLEGE WARD FH,41.69826222,-111.8921727,UT16010203-008_00,Spring Creek-Cache,"Temperature, water",3D,NA
"2B,3A,3D,4",UTAHDWQ_WQX-4904970,SPRING CK BL WHITES COLLEGE WARD FH,41.69826222,-111.8921727,UT16010203-008_00,Spring Creek-Cache,"Temperature, water",4,NA
"2B,3A,3D,4",UTAHDWQ_WQX-4904970,SPRING CK BL WHITES COLLEGE WARD FH,41.69826222,-111.8921727,UT16010203-008_00,Spring Creek-Cache,Total Dissolved Solids,2B,NA
"2B,3A,3D,4",UTAHDWQ_WQX-4904970,SPRING CK BL WHITES COLLEGE WARD FH,41.69826222,-111.8921727,UT16010203-008_00,Spring Creek-Cache,Total Dissolved Solids,3A,NA
"2B,3A,3D,4",UTAHDWQ_WQX-4904970,SPRING CK BL WHITES COLLEGE WARD FH,41.69826222,-111.8921727,UT16010203-008_00,Spring Creek-Cache,Total Dissolved Solids,3D,NA
"2B,3A,3D,4",UTAHDWQ_WQX-4904970,SPRING CK BL WHITES COLLEGE WARD FH,41.69826222,-111.8921727,UT16010203-008_00,Spring Creek-Cache,Total Dissolved Solids,4,idNE
"2B,3A,3D,4",UTAHDWQ_WQX-4904990,SPRING CK 1 1/3 MI N OF COLLEGE WARD @ CR XING,41.69798774,-111.8810523,UT16010203-008_00,Spring Creek-Cache,Aluminum,2B,NA
"2B,3A,3D,4",UTAHDWQ_WQX-4904990,SPRING CK 1 1/3 MI N OF COLLEGE WARD @ CR XING,41.69798774,-111.8810523,UT16010203-008_00,Spring Creek-Cache,Aluminum,3A,idNE
"2B,3A,3D,4",UTAHDWQ_WQX-4904990,SPRING CK 1 1/3 MI N OF COLLEGE WARD @ CR XING,41.69798774,-111.8810523,UT16010203-008_00,Spring Creek-Cache,Aluminum,3D,idNE
"2B,3A,3D,4",UTAHDWQ_WQX-4904990,SPRING CK 1 1/3 MI N OF COLLEGE WARD @ CR XING,41.69798774,-111.8810523,UT16010203-008_00,Spring Creek-Cache,Aluminum,4,NA
"2B,3A,3D,4",UTAHDWQ_WQX-4904990,SPRING CK 1 1/3 MI N OF COLLEGE WARD @ CR XING,41.69798774,-111.8810523,UT16010203-008_00,Spring Creek-Cache,Ammonia,2B,NA
"2B,3A,3D,4",UTAHDWQ_WQX-4904990,SPRING CK 1 1/3 MI N OF COLLEGE WARD @ CR XING,41.69798774,-111.8810523,UT16010203-008_00,Spring Creek-Cache,Ammonia,3A,FS
"2B,3A,3D,4",UTAHDWQ_WQX-4904990,SPRING CK 1 1/3 MI N OF COLLEGE WARD @ CR XING,41.69798774,-111.8810523,UT16010203-008_00,Spring Creek-Cache,Ammonia,3D,NA
"2B,3A,3D,4",UTAHDWQ_WQX-4904990,SPRING CK 1 1/3 MI N OF COLLEGE WARD @ CR XING,41.69798774,-111.8810523,UT16010203-008_00,Spring Creek-Cache,Ammonia,4,NA
"2B,3A,3D,4",UTAHDWQ_WQX-4904990,SPRING CK 1 1/3 MI N OF COLLEGE WARD @ CR XING,41.69798774,-111.8810523,UT16010203-008_00,Spring Creek-Cache,Arsenic,2B,NA
"2B,3A,3D,4",UTAHDWQ_WQX-4904990,SPRING CK 1 1/3 MI N OF COLLEGE WARD @ CR XING,41.69798774,-111.8810523,UT16010203-008_00,Spring Creek-Cache,Arsenic,3A,idNE
"2B,3A,3D,4",UTAHDWQ_WQX-4904990,SPRING CK 1 1/3 MI N OF COLLEGE WARD @ CR XING,41.69798774,-111.8810523,UT16010203-008_00,Spring Creek-Cache,Arsenic,3D,idNE
"2B,3A,3D,4",UTAHDWQ_WQX-4904990,SPRING CK 1 1/3 MI N OF COLLEGE WARD @ CR XING,41.69798774,-111.8810523,UT16010203-008_00,Spring Creek-Cache,Arsenic,4,idNE
"2B,3A,3D,4",UTAHDWQ_WQX-4904990,SPRING CK 1 1/3 MI N OF COLLEGE WARD @ CR XING,41.69798774,-111.8810523,UT16010203-008_00,Spring Creek-Cache,Minimum Dissolved Oxygen,2B,NA
"2B,3A,3D,4",UTAHDWQ_WQX-4904990,SPRING CK 1 1/3 MI N OF COLLEGE WARD @ CR XING,41.69798774,-111.8810523,UT16010203-008_00,Spring Creek-Cache,Minimum Dissolved Oxygen,3A,idNE
"2B,3A,3D,4",UTAHDWQ_WQX-4904990,SPRING CK 1 1/3 MI N OF COLLEGE WARD @ CR XING,41.69798774,-111.8810523,UT16010203-008_00,Spring Creek-Cache,Minimum Dissolved Oxygen,3D,NA
"2B,3A,3D,4",UTAHDWQ_WQX-4904990,SPRING CK 1 1/3 MI N OF COLLEGE WARD @ CR XING,41.69798774,-111.8810523,UT16010203-008_00,Spring Creek-Cache,Minimum Dissolved Oxygen,4,NA
"2B,3A,3D,4",UTAHDWQ_WQX-4904990,SPRING CK 1 1/3 MI N OF COLLEGE WARD @ CR XING,41.69798774,-111.8810523,UT16010203-008_00,Spring Creek-Cache,pH,2B,idNE
"2B,3A,3D,4",UTAHDWQ_WQX-4904990,SPRING CK 1 1/3 MI N OF COLLEGE WARD @ CR XING,41.69798774,-111.8810523,UT16010203-008_00,Spring Creek-Cache,pH,3A,idNE
"2B,3A,3D,4",UTAHDWQ_WQX-4904990,SPRING CK 1 1/3 MI N OF COLLEGE WARD @ CR XING,41.69798774,-111.8810523,UT16010203-008_00,Spring Creek-Cache,pH,3D,NA
"2B,3A,3D,4",UTAHDWQ_WQX-4904990,SPRING CK 1 1/3 MI N OF COLLEGE WARD @ CR XING,41.69798774,-111.8810523,UT16010203-008_00,Spring Creek-Cache,pH,4,idNE
"2B,3A,3D,4",UTAHDWQ_WQX-4904990,SPRING CK 1 1/3 MI N OF COLLEGE WARD @ CR XING,41.69798774,-111.8810523,UT16010203-008_00,Spring Creek-Cache,"Temperature, water",2B,NA
"2B,3A,3D,4",UTAHDWQ_WQX-4904990,SPRING CK 1 1/3 MI N OF COLLEGE WARD @ CR XING,41.69798774,-111.8810523,UT16010203-008_00,Spring Creek-Cache,"Temperature, water",3A,idNE
"2B,3A,3D,4",UTAHDWQ_WQX-4904990,SPRING CK 1 1/3 MI N OF COLLEGE WARD @ CR XING,41.69798774,-111.8810523,UT16010203-008_00,Spring Creek-Cache,"Temperature, water",3D,NA
"2B,3A,3D,4",UTAHDWQ_WQX-4904990,SPRING CK 1 1/3 MI N OF COLLEGE WARD @ CR XING,41.69798774,-111.8810523,UT16010203-008_00,Spring Creek-Cache,"Temperature, water",4,NA
"2B,3A,3D,4",UTAHDWQ_WQX-4904990,SPRING CK 1 1/3 MI N OF COLLEGE WARD @ CR XING,41.69798774,-111.8810523,UT16010203-008_00,Spring Creek-Cache,Total Dissolved Solids,2B,NA
"2B,3A,3D,4",UTAHDWQ_WQX-4904990,SPRING CK 1 1/3 MI N OF COLLEGE WARD @ CR XING,41.69798774,-111.8810523,UT16010203-008_00,Spring Creek-Cache,Total Dissolved Solids,3A,NA
"2B,3A,3D,4",UTAHDWQ_WQX-4904990,SPRING CK 1 1/3 MI N OF COLLEGE WARD @ CR XING,41.69798774,-111.8810523,UT16010203-008_00,Spring Creek-Cache,Total Dissolved Solids,3D,NA
"2B,3A,3D,4",UTAHDWQ_WQX-4904990,SPRING CK 1 1/3 MI N OF COLLEGE WARD @ CR XING,41.69798774,-111.8810523,UT16010203-008_00,Spring Creek-Cache,Total Dissolved Solids,4,idNE
"2B,3A,3D,4",UTAHDWQ_WQX-4905000,LITTLE BEAR R @ CR376 XING (MENDON RD),41.71881975,-111.9457855,UT16010203-009_00,Little Bear River-1,Aluminum,2B,NA
"2B,3A,3D,4",UTAHDWQ_WQX-4905000,LITTLE BEAR R @ CR376 XING (MENDON RD),41.71881975,-111.9457855,UT16010203-009_00,Little Bear River-1,Aluminum,3A,idNE
"2B,3A,3D,4",UTAHDWQ_WQX-4905000,LITTLE BEAR R @ CR376 XING (MENDON RD),41.71881975,-111.9457855,UT16010203-009_00,Little Bear River-1,Aluminum,3D,idNE
"2B,3A,3D,4",UTAHDWQ_WQX-4905000,LITTLE BEAR R @ CR376 XING (MENDON RD),41.71881975,-111.9457855,UT16010203-009_00,Little Bear River-1,Aluminum,4,NA
"2B,3A,3D,4",UTAHDWQ_WQX-4905000,LITTLE BEAR R @ CR376 XING (MENDON RD),41.71881975,-111.9457855,UT16010203-009_00,Little Bear River-1,Ammonia,2B,NA
"2B,3A,3D,4",UTAHDWQ_WQX-4905000,LITTLE BEAR R @ CR376 XING (MENDON RD),41.71881975,-111.9457855,UT16010203-009_00,Little Bear River-1,Ammonia,3A,FS
"2B,3A,3D,4",UTAHDWQ_WQX-4905000,LITTLE BEAR R @ CR376 XING (MENDON RD),41.71881975,-111.9457855,UT16010203-009_00,Little Bear River-1,Ammonia,3D,NA
"2B,3A,3D,4",UTAHDWQ_WQX-4905000,LITTLE BEAR R @ CR376 XING (MENDON RD),41.71881975,-111.9457855,UT16010203-009_00,Little Bear River-1,Ammonia,4,NA
"2B,3A,3D,4",UTAHDWQ_WQX-4905000,LITTLE BEAR R @ CR376 XING (MENDON RD),41.71881975,-111.9457855,UT16010203-009_00,Little Bear River-1,Arsenic,2B,NA
"2B,3A,3D,4",UTAHDWQ_WQX-4905000,LITTLE BEAR R @ CR376 XING (MENDON RD),41.71881975,-111.9457855,UT16010203-009_00,Little Bear River-1,Arsenic,3A,idNE
"2B,3A,3D,4",UTAHDWQ_WQX-4905000,LITTLE BEAR R @ CR376 XING (MENDON RD),41.71881975,-111.9457855,UT16010203-009_00,Little Bear River-1,Arsenic,3D,idNE
"2B,3A,3D,4",UTAHDWQ_WQX-4905000,LITTLE BEAR R @ CR376 XING (MENDON RD),41.71881975,-111.9457855,UT16010203-009_00,Little Bear River-1,Arsenic,4,idNE
"2B,3A,3D,4",UTAHDWQ_WQX-4905000,LITTLE BEAR R @ CR376 XING (MENDON RD),41.71881975,-111.9457855,UT16010203-009_00,Little Bear River-1,Minimum Dissolved Oxygen,2B,NA
"2B,3A,3D,4",UTAHDWQ_WQX-4905000,LITTLE BEAR R @ CR376 XING (MENDON RD),41.71881975,-111.9457855,UT16010203-009_00,Little Bear River-1,Minimum Dissolved Oxygen,3A,FS
"2B,3A,3D,4",UTAHDWQ_WQX-4905000,LITTLE BEAR R @ CR376 XING (MENDON RD),41.71881975,-111.9457855,UT16010203-009_00,Little Bear River-1,Minimum Dissolved Oxygen,3D,NA
"2B,3A,3D,4",UTAHDWQ_WQX-4905000,LITTLE BEAR R @ CR376 XING (MENDON RD),41.71881975,-111.9457855,UT16010203-009_00,Little Bear River-1,Minimum Dissolved Oxygen,4,NA
"2B,3A,3D,4",UTAHDWQ_WQX-4905000,LITTLE BEAR R @ CR376 XING (MENDON RD),41.71881975,-111.9457855,UT16010203-009_00,Little Bear River-1,pH,2B,FS
"2B,3A,3D,4",UTAHDWQ_WQX-4905000,LITTLE BEAR R @ CR376 XING (MENDON RD),41.71881975,-111.9457855,UT16010203-009_00,Little Bear River-1,pH,3A,FS
"2B,3A,3D,4",UTAHDWQ_WQX-4905000,LITTLE BEAR R @ CR376 XING (MENDON RD),41.71881975,-111.9457855,UT16010203-009_00,Little Bear River-1,pH,3D,NA
"2B,3A,3D,4",UTAHDWQ_WQX-4905000,LITTLE BEAR R @ CR376 XING (MENDON RD),41.71881975,-111.9457855,UT16010203-009_00,Little Bear River-1,pH,4,FS
"2B,3A,3D,4",UTAHDWQ_WQX-4905000,LITTLE BEAR R @ CR376 XING (MENDON RD),41.71881975,-111.9457855,UT16010203-009_00,Little Bear River-1,"Temperature, water",2B,NA
"2B,3A,3D,4",UTAHDWQ_WQX-4905000,LITTLE BEAR R @ CR376 XING (MENDON RD),41.71881975,-111.9457855,UT16010203-009_00,Little Bear River-1,"Temperature, water",3A,FS
"2B,3A,3D,4",UTAHDWQ_WQX-4905000,LITTLE BEAR R @ CR376 XING (MENDON RD),41.71881975,-111.9457855,UT16010203-009_00,Little Bear River-1,"Temperature, water",3D,NA
"2B,3A,3D,4",UTAHDWQ_WQX-4905000,LITTLE BEAR R @ CR376 XING (MENDON RD),41.71881975,-111.9457855,UT16010203-009_00,Little Bear River-1,"Temperature, water",4,NA
"2B,3A,3D,4",UTAHDWQ_WQX-4905000,LITTLE BEAR R @ CR376 XING (MENDON RD),41.71881975,-111.9457855,UT16010203-009_00,Little Bear River-1,Total Dissolved Solids,2B,NA
"2B,3A,3D,4",UTAHDWQ_WQX-4905000,LITTLE BEAR R @ CR376 XING (MENDON RD),41.71881975,-111.9457855,UT16010203-009_00,Little Bear River-1,Total Dissolved Solids,3A,NA
"2B,3A,3D,4",UTAHDWQ_WQX-4905000,LITTLE BEAR R @ CR376 XING (MENDON RD),41.71881975,-111.9457855,UT16010203-009_00,Little Bear River-1,Total Dissolved Solids,3D,NA
"2B,3A,3D,4",UTAHDWQ_WQX-4905000,LITTLE BEAR R @ CR376 XING (MENDON RD),41.71881975,-111.9457855,UT16010203-009_00,Little Bear River-1,Total Dissolved Solids,4,FS
"2B,3A,3D,4",UTAHDWQ_WQX-4905010,LITTLE BEAR R @ CR XING E OF ISLAND W OF PELICAN POND,41.69252694,-111.9344821,UT16010203-009_00,Little Bear River-1,Aluminum,2B,NA
"2B,3A,3D,4",UTAHDWQ_WQX-4905010,LITTLE BEAR R @ CR XING E OF ISLAND W OF PELICAN POND,41.69252694,-111.9344821,UT16010203-009_00,Little Bear River-1,Aluminum,3A,idNE
"2B,3A,3D,4",UTAHDWQ_WQX-4905010,LITTLE BEAR R @ CR XING E OF ISLAND W OF PELICAN POND,41.69252694,-111.9344821,UT16010203-009_00,Little Bear River-1,Aluminum,3D,idNE
"2B,3A,3D,4",UTAHDWQ_WQX-4905010,LITTLE BEAR R @ CR XING E OF ISLAND W OF PELICAN POND,41.69252694,-111.9344821,UT16010203-009_00,Little Bear River-1,Aluminum,4,NA
"2B,3A,3D,4",UTAHDWQ_WQX-4905010,LITTLE BEAR R @ CR XING E OF ISLAND W OF PELICAN POND,41.69252694,-111.9344821,UT16010203-009_00,Little Bear River-1,Ammonia,2B,NA
"2B,3A,3D,4",UTAHDWQ_WQX-4905010,LITTLE BEAR R @ CR XING E OF ISLAND W OF PELICAN POND,41.69252694,-111.9344821,UT16010203-009_00,Little Bear River-1,Ammonia,3A,FS
"2B,3A,3D,4",UTAHDWQ_WQX-4905010,LITTLE BEAR R @ CR XING E OF ISLAND W OF PELICAN POND,41.69252694,-111.9344821,UT16010203-009_00,Little Bear River-1,Ammonia,3D,NA
"2B,3A,3D,4",UTAHDWQ_WQX-4905010,LITTLE BEAR R @ CR XING E OF ISLAND W OF PELICAN POND,41.69252694,-111.9344821,UT16010203-009_00,Little Bear River-1,Ammonia,4,NA
"2B,3A,3D,4",UTAHDWQ_WQX-4905010,LITTLE BEAR R @ CR XING E OF ISLAND W OF PELICAN POND,41.69252694,-111.9344821,UT16010203-009_00,Little Bear River-1,Arsenic,2B,NA
"2B,3A,3D,4",UTAHDWQ_WQX-4905010,LITTLE BEAR R @ CR XING E OF ISLAND W OF PELICAN POND,41.69252694,-111.9344821,UT16010203-009_00,Little Bear River-1,Arsenic,3A,idNE
"2B,3A,3D,4",UTAHDWQ_WQX-4905010,LITTLE BEAR R @ CR XING E OF ISLAND W OF PELICAN POND,41.69252694,-111.9344821,UT16010203-009_00,Little Bear River-1,Arsenic,3D,idNE
"2B,3A,3D,4",UTAHDWQ_WQX-4905010,LITTLE BEAR R @ CR XING E OF ISLAND W OF PELICAN POND,41.69252694,-111.9344821,UT16010203-009_00,Little Bear River-1,Arsenic,4,idNE
"2B,3A,3D,4",UTAHDWQ_WQX-4905010,LITTLE BEAR R @ CR XING E OF ISLAND W OF PELICAN POND,41.69252694,-111.9344821,UT16010203-009_00,Little Bear River-1,Minimum Dissolved Oxygen,2B,NA
"2B,3A,3D,4",UTAHDWQ_WQX-4905010,LITTLE BEAR R @ CR XING E OF ISLAND W OF PELICAN POND,41.69252694,-111.9344821,UT16010203-009_00,Little Bear River-1,Minimum Dissolved Oxygen,3A,idNE
"2B,3A,3D,4",UTAHDWQ_WQX-4905010,LITTLE BEAR R @ CR XING E OF ISLAND W OF PELICAN POND,41.69252694,-111.9344821,UT16010203-009_00,Little Bear River-1,Minimum Dissolved Oxygen,3D,NA
"2B,3A,3D,4",UTAHDWQ_WQX-4905010,LITTLE BEAR R @ CR XING E OF ISLAND W OF PELICAN POND,41.69252694,-111.9344821,UT16010203-009_00,Little Bear River-1,Minimum Dissolved Oxygen,4,NA
"2B,3A,3D,4",UTAHDWQ_WQX-4905010,LITTLE BEAR R @ CR XING E OF ISLAND W OF PELICAN POND,41.69252694,-111.9344821,UT16010203-009_00,Little Bear River-1,pH,2B,idNE
"2B,3A,3D,4",UTAHDWQ_WQX-4905010,LITTLE BEAR R @ CR XING E OF ISLAND W OF PELICAN POND,41.69252694,-111.9344821,UT16010203-009_00,Little Bear River-1,pH,3A,idNE
"2B,3A,3D,4",UTAHDWQ_WQX-4905010,LITTLE BEAR R @ CR XING E OF ISLAND W OF PELICAN POND,41.69252694,-111.9344821,UT16010203-009_00,Little Bear River-1,pH,3D,NA
"2B,3A,3D,4",UTAHDWQ_WQX-4905010,LITTLE BEAR R @ CR XING E OF ISLAND W OF PELICAN POND,41.69252694,-111.9344821,UT16010203-009_00,Little Bear River-1,pH,4,idNE
"2B,3A,3D,4",UTAHDWQ_WQX-4905010,LITTLE BEAR R @ CR XING E OF ISLAND W OF PELICAN POND,41.69252694,-111.9344821,UT16010203-009_00,Little Bear River-1,"Temperature, water",2B,NA
"2B,3A,3D,4",UTAHDWQ_WQX-4905010,LITTLE BEAR R @ CR XING E OF ISLAND W OF PELICAN POND,41.69252694,-111.9344821,UT16010203-009_00,Little Bear River-1,"Temperature, water",3A,idNE
"2B,3A,3D,4",UTAHDWQ_WQX-4905010,LITTLE BEAR R @ CR XING E OF ISLAND W OF PELICAN POND,41.69252694,-111.9344821,UT16010203-009_00,Little Bear River-1,"Temperature, water",3D,NA
"2B,3A,3D,4",UTAHDWQ_WQX-4905010,LITTLE BEAR R @ CR XING E OF ISLAND W OF PELICAN POND,41.69252694,-111.9344821,UT16010203-009_00,Little Bear River-1,"Temperature, water",4,NA
"2B,3A,3D,4",UTAHDWQ_WQX-4905010,LITTLE BEAR R @ CR XING E OF ISLAND W OF PELICAN POND,41.69252694,-111.9344821,UT16010203-009_00,Little Bear River-1,Total Dissolved Solids,2B,NA
"2B,3A,3D,4",UTAHDWQ_WQX-4905010,LITTLE BEAR R @ CR XING E OF ISLAND W OF PELICAN POND,41.69252694,-111.9344821,UT16010203-009_00,Little Bear River-1,Total Dissolved Solids,3A,NA
"2B,3A,3D,4",UTAHDWQ_WQX-4905010,LITTLE BEAR R @ CR XING E OF ISLAND W OF PELICAN POND,41.69252694,-111.9344821,UT16010203-009_00,Little Bear River-1,Total Dissolved Solids,3D,NA
"2B,3A,3D,4",UTAHDWQ_WQX-4905010,LITTLE BEAR R @ CR XING E OF ISLAND W OF PELICAN POND,41.69252694,-111.9344821,UT16010203-009_00,Little Bear River-1,Total Dissolved Solids,4,idNE
"2B,3A,3D,4",UTAHDWQ_WQX-4905030,LITTLE BEAR R @ CR XING W OF ISLAND W OF PELICAN POND,41.69215044,-111.9424506,UT16010203-009_00,Little Bear River-1,Aluminum,2B,NA
"2B,3A,3D,4",UTAHDWQ_WQX-4905030,LITTLE BEAR R @ CR XING W OF ISLAND W OF PELICAN POND,41.69215044,-111.9424506,UT16010203-009_00,Little Bear River-1,Aluminum,3A,idNE
"2B,3A,3D,4",UTAHDWQ_WQX-4905030,LITTLE BEAR R @ CR XING W OF ISLAND W OF PELICAN POND,41.69215044,-111.9424506,UT16010203-009_00,Little Bear River-1,Aluminum,3D,idNE
"2B,3A,3D,4",UTAHDWQ_WQX-4905030,LITTLE BEAR R @ CR XING W OF ISLAND W OF PELICAN POND,41.69215044,-111.9424506,UT16010203-009_00,Little Bear River-1,Aluminum,4,NA
"2B,3A,3D,4",UTAHDWQ_WQX-4905030,LITTLE BEAR R @ CR XING W OF ISLAND W OF PELICAN POND,41.69215044,-111.9424506,UT16010203-009_00,Little Bear River-1,Ammonia,2B,NA
"2B,3A,3D,4",UTAHDWQ_WQX-4905030,LITTLE BEAR R @ CR XING W OF ISLAND W OF PELICAN POND,41.69215044,-111.9424506,UT16010203-009_00,Little Bear River-1,Ammonia,3A,FS
"2B,3A,3D,4",UTAHDWQ_WQX-4905030,LITTLE BEAR R @ CR XING W OF ISLAND W OF PELICAN POND,41.69215044,-111.9424506,UT16010203-009_00,Little Bear River-1,Ammonia,3D,NA
"2B,3A,3D,4",UTAHDWQ_WQX-4905030,LITTLE BEAR R @ CR XING W OF ISLAND W OF PELICAN POND,41.69215044,-111.9424506,UT16010203-009_00,Little Bear River-1,Ammonia,4,NA
"2B,3A,3D,4",UTAHDWQ_WQX-4905030,LITTLE BEAR R @ CR XING W OF ISLAND W OF PELICAN POND,41.69215044,-111.9424506,UT16010203-009_00,Little Bear River-1,Arsenic,2B,NA
"2B,3A,3D,4",UTAHDWQ_WQX-4905030,LITTLE BEAR R @ CR XING W OF ISLAND W OF PELICAN POND,41.69215044,-111.9424506,UT16010203-009_00,Little Bear River-1,Arsenic,3A,idNE
"2B,3A,3D,4",UTAHDWQ_WQX-4905030,LITTLE BEAR R @ CR XING W OF ISLAND W OF PELICAN POND,41.69215044,-111.9424506,UT16010203-009_00,Little Bear River-1,Arsenic,3D,idNE
"2B,3A,3D,4",UTAHDWQ_WQX-4905030,LITTLE BEAR R @ CR XING W OF ISLAND W OF PELICAN POND,41.69215044,-111.9424506,UT16010203-009_00,Little Bear River-1,Arsenic,4,idNE
"2B,3A,3D,4",UTAHDWQ_WQX-4905030,LITTLE BEAR R @ CR XING W OF ISLAND W OF PELICAN POND,41.69215044,-111.9424506,UT16010203-009_00,Little Bear River-1,Minimum Dissolved Oxygen,2B,NA
"2B,3A,3D,4",UTAHDWQ_WQX-4905030,LITTLE BEAR R @ CR XING W OF ISLAND W OF PELICAN POND,41.69215044,-111.9424506,UT16010203-009_00,Little Bear River-1,Minimum Dissolved Oxygen,3A,idNE
"2B,3A,3D,4",UTAHDWQ_WQX-4905030,LITTLE BEAR R @ CR XING W OF ISLAND W OF PELICAN POND,41.69215044,-111.9424506,UT16010203-009_00,Little Bear River-1,Minimum Dissolved Oxygen,3D,NA
"2B,3A,3D,4",UTAHDWQ_WQX-4905030,LITTLE BEAR R @ CR XING W OF ISLAND W OF PELICAN POND,41.69215044,-111.9424506,UT16010203-009_00,Little Bear River-1,Minimum Dissolved Oxygen,4,NA
"2B,3A,3D,4",UTAHDWQ_WQX-4905030,LITTLE BEAR R @ CR XING W OF ISLAND W OF PELICAN POND,41.69215044,-111.9424506,UT16010203-009_00,Little Bear River-1,pH,2B,idNE
"2B,3A,3D,4",UTAHDWQ_WQX-4905030,LITTLE BEAR R @ CR XING W OF ISLAND W OF PELICAN POND,41.69215044,-111.9424506,UT16010203-009_00,Little Bear River-1,pH,3A,idNE
"2B,3A,3D,4",UTAHDWQ_WQX-4905030,LITTLE BEAR R @ CR XING W OF ISLAND W OF PELICAN POND,41.69215044,-111.9424506,UT16010203-009_00,Little Bear River-1,pH,3D,NA
"2B,3A,3D,4",UTAHDWQ_WQX-4905030,LITTLE BEAR R @ CR XING W OF ISLAND W OF PELICAN POND,41.69215044,-111.9424506,UT16010203-009_00,Little Bear River-1,pH,4,idNE
"2B,3A,3D,4",UTAHDWQ_WQX-4905030,LITTLE BEAR R @ CR XING W OF ISLAND W OF PELICAN POND,41.69215044,-111.9424506,UT16010203-009_00,Little Bear River-1,"Temperature, water",2B,NA
"2B,3A,3D,4",UTAHDWQ_WQX-4905030,LITTLE BEAR R @ CR XING W OF ISLAND W OF PELICAN POND,41.69215044,-111.9424506,UT16010203-009_00,Little Bear River-1,"Temperature, water",3A,idNE
"2B,3A,3D,4",UTAHDWQ_WQX-4905030,LITTLE BEAR R @ CR XING W OF ISLAND W OF PELICAN POND,41.69215044,-111.9424506,UT16010203-009_00,Little Bear River-1,"Temperature, water",3D,NA
"2B,3A,3D,4",UTAHDWQ_WQX-4905030,LITTLE BEAR R @ CR XING W OF ISLAND W OF PELICAN POND,41.69215044,-111.9424506,UT16010203-009_00,Little Bear River-1,"Temperature, water",4,NA
"2B,3A,3D,4",UTAHDWQ_WQX-4905030,LITTLE BEAR R @ CR XING W OF ISLAND W OF PELICAN POND,41.69215044,-111.9424506,UT16010203-009_00,Little Bear River-1,Total Dissolved Solids,2B,NA
"2B,3A,3D,4",UTAHDWQ_WQX-4905030,LITTLE BEAR R @ CR XING W OF ISLAND W OF PELICAN POND,41.69215044,-111.9424506,UT16010203-009_00,Little Bear River-1,Total Dissolved Solids,3A,NA
